,Date,File Name,Module,Commits,Added Lines,Removed Lines,Churn
418,2021-07-05 11:05:04+01:00,test_migrations.py,nova\tests,4bbea58cbb0f24f5be52738d8361c37d286506eb,3,5,8
419,2021-07-05 11:05:04+01:00,test_manage.py,nova\tests,4bbea58cbb0f24f5be52738d8361c37d286506eb,14,17,31
420,2021-07-05 11:05:04+01:00,test_migration.py,nova\tests,4bbea58cbb0f24f5be52738d8361c37d286506eb,1,1,2
421,2021-07-05 11:05:04+01:00,test_migrations.py,nova\tests,4bbea58cbb0f24f5be52738d8361c37d286506eb,7,8,15
422,2021-07-05 11:05:04+01:00,upgrade.rst,doc\source,bcf225daf4f265a052d71955abff19317ab3cc98,1,1,2
423,2021-07-05 11:05:04+01:00,README,nova\db,bcf225daf4f265a052d71955abff19317ab3cc98,0,0,0
424,2021-07-05 11:05:04+01:00,__init__.py,nova\db,bcf225daf4f265a052d71955abff19317ab3cc98,0,0,0
425,2021-07-05 11:05:04+01:00,manage.py,nova\db,bcf225daf4f265a052d71955abff19317ab3cc98,0,0,0
426,2021-07-05 11:05:04+01:00,migrate.cfg,nova\db,bcf225daf4f265a052d71955abff19317ab3cc98,0,0,0
427,2021-07-05 11:05:04+01:00,402_train.py,nova\db,bcf225daf4f265a052d71955abff19317ab3cc98,0,0,0
428,2021-07-05 11:05:04+01:00,403_placeholder.py,nova\db,bcf225daf4f265a052d71955abff19317ab3cc98,0,0,0
429,2021-07-05 11:05:04+01:00,404_placeholder.py,nova\db,bcf225daf4f265a052d71955abff19317ab3cc98,0,0,0
430,2021-07-05 11:05:04+01:00,405_placeholder.py,nova\db,bcf225daf4f265a052d71955abff19317ab3cc98,0,0,0
431,2021-07-05 11:05:04+01:00,406_placeholder.py,nova\db,bcf225daf4f265a052d71955abff19317ab3cc98,0,0,0
432,2021-07-05 11:05:04+01:00,407_placeholder.py,nova\db,bcf225daf4f265a052d71955abff19317ab3cc98,0,0,0
433,2021-07-05 11:05:04+01:00,408_placeholder.py,nova\db,bcf225daf4f265a052d71955abff19317ab3cc98,0,0,0
434,2021-07-05 11:05:04+01:00,409_placeholder.py,nova\db,bcf225daf4f265a052d71955abff19317ab3cc98,0,0,0
435,2021-07-05 11:05:04+01:00,410_placeholder.py,nova\db,bcf225daf4f265a052d71955abff19317ab3cc98,0,0,0
436,2021-07-05 11:05:04+01:00,411_placeholder.py,nova\db,bcf225daf4f265a052d71955abff19317ab3cc98,0,0,0
437,2021-07-05 11:05:04+01:00,412_placeholder.py,nova\db,bcf225daf4f265a052d71955abff19317ab3cc98,0,0,0
438,2021-07-05 11:05:04+01:00,413_placeholder.py,nova\db,bcf225daf4f265a052d71955abff19317ab3cc98,0,0,0
439,2021-07-05 11:05:04+01:00,414_placeholder.py,nova\db,bcf225daf4f265a052d71955abff19317ab3cc98,0,0,0
440,2021-07-05 11:05:04+01:00,415_placeholder.py,nova\db,bcf225daf4f265a052d71955abff19317ab3cc98,0,0,0
441,2021-07-05 11:05:04+01:00,416_placeholder.py,nova\db,bcf225daf4f265a052d71955abff19317ab3cc98,0,0,0
442,2021-07-05 11:05:04+01:00,417_placeholder.py,nova\db,bcf225daf4f265a052d71955abff19317ab3cc98,0,0,0
443,2021-07-05 11:05:04+01:00,418_placeholder.py,nova\db,bcf225daf4f265a052d71955abff19317ab3cc98,0,0,0
444,2021-07-05 11:05:04+01:00,419_placeholder.py,nova\db,bcf225daf4f265a052d71955abff19317ab3cc98,0,0,0
445,2021-07-05 11:05:04+01:00,420_placeholder.py,nova\db,bcf225daf4f265a052d71955abff19317ab3cc98,0,0,0
446,2021-07-05 11:05:04+01:00,421_placeholder.py,nova\db,bcf225daf4f265a052d71955abff19317ab3cc98,0,0,0
447,2021-07-05 11:05:04+01:00,422_placeholder.py,nova\db,bcf225daf4f265a052d71955abff19317ab3cc98,0,0,0
448,2021-07-05 11:05:04+01:00,__init__.py,nova\db,bcf225daf4f265a052d71955abff19317ab3cc98,0,0,0
449,2021-07-05 11:05:04+01:00,migration.py,nova\db,bcf225daf4f265a052d71955abff19317ab3cc98,1,1,2
450,2021-07-05 11:05:04+01:00,test_migrations.py,nova\tests,bcf225daf4f265a052d71955abff19317ab3cc98,10,5,15
451,2021-07-05 11:05:04+01:00,schema_diff.py,tools\db,bcf225daf4f265a052d71955abff19317ab3cc98,1,1,2
452,2021-07-05 11:05:04+01:00,reserve-migrations.py,tools,bcf225daf4f265a052d71955abff19317ab3cc98,1,1,2
453,2021-07-05 11:05:04+01:00,402_train.py,nova\db,089ae234a7ce4edaa63e135fc2de6a0c4efcb0c2,1,1,2
454,2021-07-05 11:05:04+01:00,models.py,nova\db,089ae234a7ce4edaa63e135fc2de6a0c4efcb0c2,1,1,2
455,2021-07-05 11:05:04+01:00,types.py,nova\db,089ae234a7ce4edaa63e135fc2de6a0c4efcb0c2,0,0,0
456,2021-07-05 11:05:04+01:00,test_db_api.py,nova\tests,089ae234a7ce4edaa63e135fc2de6a0c4efcb0c2,1,1,2
457,2021-07-05 11:10:09+01:00,manage.py,nova\cmd,014480d52fce238b36ab5750f36c9ab4ece4a6d2,3,2,5
458,2021-07-05 11:10:09+01:00,flavors.py,nova\compute,014480d52fce238b36ab5750f36c9ab4ece4a6d2,9,8,17
459,2021-07-05 11:10:09+01:00,api.py,nova\db,014480d52fce238b36ab5750f36c9ab4ece4a6d2,1,9,10
460,2021-07-05 11:10:09+01:00,test_flavor_manage.py,nova\tests,014480d52fce238b36ab5750f36c9ab4ece4a6d2,8,7,15
461,2021-07-05 11:10:09+01:00,test_quotas.py,nova\tests,014480d52fce238b36ab5750f36c9ab4ece4a6d2,2,2,4
462,2021-07-05 11:10:09+01:00,test_servers.py,nova\tests,014480d52fce238b36ab5750f36c9ab4ece4a6d2,2,2,4
463,2021-07-05 11:10:09+01:00,test_flavors.py,nova\tests,014480d52fce238b36ab5750f36c9ab4ece4a6d2,12,11,23
464,2021-07-05 11:10:10+01:00,nova-config-generator.conf,etc\nova,9799468d6f31ba8d915c851aae1a66340b5d1d7f,0,1,1
465,2021-07-05 11:10:10+01:00,api.py,nova\db,9799468d6f31ba8d915c851aae1a66340b5d1d7f,4,4,8
466,2021-07-05 11:10:10+01:00,drop-oslo_db-use_tpool-48542a28d10e1bae.yaml,releasenotes\notes,9799468d6f31ba8d915c851aae1a66340b5d1d7f,8,0,8
467,2021-07-06 14:40:09+01:00,servers.py,nova\api,8f21ee42bd66b62e75e14acf4e91b786d78b9168,80,0,80
468,2021-07-06 14:40:09+01:00,api.py,nova\compute,8f21ee42bd66b62e75e14acf4e91b786d78b9168,5,7,12
469,2021-07-06 14:40:09+01:00,test_servers.py,nova\tests,8f21ee42bd66b62e75e14acf4e91b786d78b9168,129,18,147
470,2021-07-06 14:40:09+01:00,test_servers.py,nova\tests,8f21ee42bd66b62e75e14acf4e91b786d78b9168,3,0,3
471,2021-07-07 10:56:12+00:00,manager.py,nova\compute,faa9de93d143ca8216c8774eed3397a4e9c2ae1f,0,6,6
472,2021-07-07 14:28:02+01:00,servers.py,nova\api,9cdecc81fb8729160693c244d8adf124eed8b9b2,1,0,1
473,2021-07-07 14:28:02+01:00,test_servers.py,nova\tests,9cdecc81fb8729160693c244d8adf124eed8b9b2,8,0,8
474,2021-07-07 13:29:07+00:00,launch-instance-from-volume.rst,doc\source,d88fe2895b7b3b1d47adbb9f3beb114313f0ba5a,260,241,501
475,2021-07-08 19:33:34+00:00,test_nova_manage.py,nova\tests,b84787d26a70ee62cba5b1d9376d1d78da388fa1,24,0,24
476,2021-07-09 15:51:38-03:00,test_compute_mgr.py,nova\tests,be9fe5ce6154ef116e631a11589bf60c9ecc4b71,7,2,9
477,2021-07-09 22:40:11+00:00,test.py,nova,87dba379aca6ec4613986cfa4e749a3ada2b44d0,4,1,5
478,2021-07-09 22:40:11+00:00,test_nova_manage.py,nova\tests,87dba379aca6ec4613986cfa4e749a3ada2b44d0,72,8,80
479,2021-07-14 11:19:11+01:00,lower-constraints.txt,,982e2ee02d7b1f1a367081d9d660a1d37505ce05,1,1,2
480,2021-07-14 11:19:11+01:00,exception.py,nova,982e2ee02d7b1f1a367081d9d660a1d37505ce05,4,4,8
481,2021-07-14 11:19:11+01:00,neutron.py,nova\network,982e2ee02d7b1f1a367081d9d660a1d37505ce05,99,188,287
482,2021-07-14 11:19:11+01:00,neutron.py,nova\tests,982e2ee02d7b1f1a367081d9d660a1d37505ce05,20,69,89
483,2021-07-14 11:19:11+01:00,test_servers.py,nova\tests,982e2ee02d7b1f1a367081d9d660a1d37505ce05,13,9,22
484,2021-07-14 11:19:11+01:00,test_neutron.py,nova\tests,982e2ee02d7b1f1a367081d9d660a1d37505ce05,144,182,326
485,2021-07-14 11:19:11+01:00,requirements.txt,,982e2ee02d7b1f1a367081d9d660a1d37505ce05,1,1,2
486,2021-07-15 11:27:13+09:00,manage.py,nova\cmd,1d3373dcf0a05d4a2c5b51fc1b74d41ec1bb1175,1,1,2
487,2021-07-15 10:46:01+01:00,nova.py,nova\tests,0aea2ac90344d5fbe39df2125d6885ddd5837f89,22,0,22
488,2021-07-15 10:46:51+01:00,nova.py,nova\tests,3bda965e15a3bda5c5f95e5d870accb4cc1b445f,6,10,16
489,2021-07-15 18:45:54-04:00,iscsi.py,nova\virt,ad60f23be3d562422b350aade04aa92ade39fb32,1,2,3
490,2021-07-16 15:41:37+02:00,lower-constraints.txt,,a22fe2da97a2484c3e1ca9dfd01557fa0a799dbb,1,1,2
491,2021-07-16 15:41:37+02:00,requirements.txt,,a22fe2da97a2484c3e1ca9dfd01557fa0a799dbb,1,1,2
492,2021-07-16 21:57:45+00:00,archive-task-logs-fa9dd7c5859b5e30.yaml,releasenotes\notes,d093849c3c70e46bf409b1051454cbf70bc12a1f,5,2,7
493,2021-07-19 11:48:05+02:00,compute.py,nova\conf,52d9dd2c0bbca1e8efcddf0539793b3481c095a5,2,1,3
494,2021-07-20 19:13:10+01:00,test_servers.py,nova\tests,4ee2f667b563cb485e743eefed89d1460e79ea5c,40,0,40
495,2021-07-21 12:20:22+02:00,lower-constraints.txt,,a65ea33824edc570e04acf994cea26edf874bf48,1,1,2
496,2021-07-21 12:20:22+02:00,nova.py,nova\tests,a65ea33824edc570e04acf994cea26edf874bf48,0,10,10
497,2021-07-21 12:20:22+02:00,requirements.txt,,a65ea33824edc570e04acf994cea26edf874bf48,1,1,2
498,2021-07-22 12:12:34+00:00,tox.ini,,89e321b7b5c88ab7cfab53103295774ca535f0df,2,1,3
499,2021-07-23 15:59:41+01:00,test_scheduler.py,nova\tests,f0d17e774f483a97865f5950ab792041f1d66cfb,111,0,111
500,2021-07-23 16:12:26+01:00,test_scheduler.py,nova\tests,809a52a16baaa530121a48b8bf6cfff5ed6914be,56,11,67
501,2021-07-26 17:15:30+01:00,test_cinder.py,nova\tests,1d850a1593a14c0bf33a395c0e0bdc4207a64483,1,1,2
502,2021-07-27 16:55:57+01:00,cpu-topologies.rst,doc\source,d4f9b03c5c0a907345e999dcf70ef18eac40dcda,1,1,2
503,2021-07-27 16:55:57+01:00,hw.py,nova\api,d4f9b03c5c0a907345e999dcf70ef18eac40dcda,130,64,194
504,2021-07-27 16:55:57+01:00,hw_rng.py,nova\api,d4f9b03c5c0a907345e999dcf70ef18eac40dcda,1,1,2
505,2021-07-27 16:55:57+01:00,null.py,nova\api,d4f9b03c5c0a907345e999dcf70ef18eac40dcda,4,4,8
506,2021-07-27 16:55:57+01:00,os.py,nova\api,d4f9b03c5c0a907345e999dcf70ef18eac40dcda,1,1,2
507,2021-07-27 16:55:57+01:00,pci_passthrough.py,nova\api,d4f9b03c5c0a907345e999dcf70ef18eac40dcda,8,3,11
508,2021-07-27 16:55:57+01:00,quota.py,nova\api,d4f9b03c5c0a907345e999dcf70ef18eac40dcda,110,23,133
509,2021-07-28 14:55:19+02:00,test_services.py,nova\tests,32257a2a6d159406577c885a9d7e366cbf0c72b9,19,0,19
510,2021-07-28 14:57:36+02:00,services.py,nova\api,880611df0b6b967adabd3f08886e385d0a100c5c,19,4,23
511,2021-07-28 14:57:36+02:00,test_services.py,nova\tests,880611df0b6b967adabd3f08886e385d0a100c5c,1,5,6
512,2021-07-28 19:54:29+00:00,driver.py,nova\virt,f916266d4f5949d1501319a916d6e005d47efd58,4,6,10
513,2021-07-29 12:46:28+01:00,test_servers.py,nova\tests,48f35058fe6f821644b4b188a1273a4d8e547d78,0,1,1
514,2021-07-29 12:46:28+01:00,fakes.py,nova\tests,48f35058fe6f821644b4b188a1273a4d8e547d78,0,24,24
515,2021-07-30 15:10:40+02:00,services.py,nova\api,a3d0aa477288cf5b0991690baadb4e2d1db00d82,2,1,3
516,2021-07-31 00:35:38+00:00,test_websocketproxy.py,nova\tests,214cabe6848a1fdb4f5941d994c6cc11107fc4af,13,14,27
517,2021-07-31 16:01:32+00:00,test_nova_manage.py,nova\tests,39ef1ad774859562183190f74831a115698e6836,41,32,73
518,2021-08-03 10:06:25+01:00,.zuul.yaml,,dbf3e276ba5971f1f6483e04b84cb0fc403cd592,2,0,2
519,2021-08-03 16:54:54+02:00,virtual-gpu.rst,doc\source,ff4d0d002a35022df1cb71029ad82ad8f3b327df,5,5,10
520,2021-08-03 16:54:54+02:00,devices.py,nova\conf,ff4d0d002a35022df1cb71029ad82ad8f3b327df,26,22,48
521,2021-08-03 16:54:54+02:00,test_reshape.py,nova\tests,ff4d0d002a35022df1cb71029ad82ad8f3b327df,2,2,4
522,2021-08-03 16:54:54+02:00,test_vgpu.py,nova\tests,ff4d0d002a35022df1cb71029ad82ad8f3b327df,4,4,8
523,2021-08-03 16:54:54+02:00,test_devices.py,nova\tests,ff4d0d002a35022df1cb71029ad82ad8f3b327df,7,7,14
524,2021-08-03 16:54:54+02:00,test_driver.py,nova\tests,ff4d0d002a35022df1cb71029ad82ad8f3b327df,41,41,82
525,2021-08-03 16:54:54+02:00,driver.py,nova\virt,ff4d0d002a35022df1cb71029ad82ad8f3b327df,24,24,48
526,2021-08-03 16:54:54+02:00,generic_mdevs-0e1b3ef8385f7fae.yaml,releasenotes\notes,ff4d0d002a35022df1cb71029ad82ad8f3b327df,13,0,13
527,2021-08-04 11:37:26+00:00,exception.py,nova,49ba5a763f9d2c7c496f391ca8149a18541bfec7,5,0,5
528,2021-08-04 11:37:26+00:00,test_driver.py,nova\tests,49ba5a763f9d2c7c496f391ca8149a18541bfec7,91,29,120
529,2021-08-04 11:37:26+00:00,driver.py,nova\virt,49ba5a763f9d2c7c496f391ca8149a18541bfec7,12,3,15
530,2021-08-04 12:37:43+01:00,manager.py,nova\compute,2209b0007fe85d7c5439e0bfdfe2120c63898fa2,6,0,6
531,2021-08-04 12:37:43+01:00,test_bug_1937375.py,nova\tests,2209b0007fe85d7c5439e0bfdfe2120c63898fa2,9,6,15
532,2021-08-04 12:37:43+01:00,test_compute_mgr.py,nova\tests,2209b0007fe85d7c5439e0bfdfe2120c63898fa2,26,0,26
533,2021-08-04 12:37:43+01:00,integrated_helpers.py,nova\tests,753a2ae5d4159db3ee3ca06388193fe2c436fc66,18,0,18
534,2021-08-04 12:37:43+01:00,test_bug_1675570.py,nova\tests,753a2ae5d4159db3ee3ca06388193fe2c436fc66,8,83,91
535,2021-08-04 12:37:43+01:00,test_bug_1937375.py,nova\tests,753a2ae5d4159db3ee3ca06388193fe2c436fc66,0,21,21
536,2021-08-04 12:37:43+01:00,test_conf_max_attach_disk_devices.py,nova\tests,753a2ae5d4159db3ee3ca06388193fe2c436fc66,0,14,14
537,2021-08-04 12:37:43+01:00,test_bug_1937375.py,nova\tests,2ffd9738602531e93495a1feca76bbb687c3e72c,95,0,95
538,2021-08-05 15:58:23+08:00,cyborg.py,nova\accelerator,9c55d5d59da3543bcc79e8e4aaaed5588defe4c1,88,15,103
539,2021-08-05 15:58:23+08:00,test_cyborg.py,nova\tests,9c55d5d59da3543bcc79e8e4aaaed5588defe4c1,98,5,103
540,2021-08-05 15:58:25+08:00,model.py,nova\network,8b84135f2d45370f94a0a6261af2e2fb6cefae5b,18,1,19
541,2021-08-05 15:58:25+08:00,neutron.py,nova\network,8b84135f2d45370f94a0a6261af2e2fb6cefae5b,2,2,4
542,2021-08-05 15:58:25+08:00,network_request.py,nova\objects,8b84135f2d45370f94a0a6261af2e2fb6cefae5b,18,4,22
543,2021-08-05 15:58:25+08:00,test_servers.py,nova\tests,8b84135f2d45370f94a0a6261af2e2fb6cefae5b,12,7,19
544,2021-08-05 15:58:25+08:00,test_neutron.py,nova\tests,8b84135f2d45370f94a0a6261af2e2fb6cefae5b,27,17,44
545,2021-08-05 15:58:25+08:00,test_network_request.py,nova\tests,8b84135f2d45370f94a0a6261af2e2fb6cefae5b,22,4,26
546,2021-08-05 15:58:25+08:00,test_objects.py,nova\tests,8b84135f2d45370f94a0a6261af2e2fb6cefae5b,1,1,2
547,2021-08-05 15:58:25+08:00,test_vif.py,nova\tests,8b84135f2d45370f94a0a6261af2e2fb6cefae5b,31,2,33
548,2021-08-05 15:58:25+08:00,vif.py,nova\virt,8b84135f2d45370f94a0a6261af2e2fb6cefae5b,2,1,3
549,2021-08-05 15:58:29+08:00,manager.py,nova\conductor,b90c828d7046fed166e41576ec2806d13c4f78ec,88,21,109
550,2021-08-05 15:58:29+08:00,neutron.py,nova\network,b90c828d7046fed166e41576ec2806d13c4f78ec,24,4,28
551,2021-08-05 15:58:29+08:00,test_conductor.py,nova\tests,b90c828d7046fed166e41576ec2806d13c4f78ec,285,22,307
552,2021-08-05 15:58:29+08:00,test_neutron.py,nova\tests,b90c828d7046fed166e41576ec2806d13c4f78ec,115,12,127
553,2021-08-05 15:58:31+08:00,manager.py,nova\compute,120fe8af93dae067ef18bd8e66d8a4e16cbd9770,52,21,73
554,2021-08-05 15:58:31+08:00,neutron.py,nova\network,120fe8af93dae067ef18bd8e66d8a4e16cbd9770,25,7,32
555,2021-08-05 15:58:31+08:00,test_compute_mgr.py,nova\tests,120fe8af93dae067ef18bd8e66d8a4e16cbd9770,114,37,151
556,2021-08-05 15:58:31+08:00,test_neutron.py,nova\tests,120fe8af93dae067ef18bd8e66d8a4e16cbd9770,51,11,62
557,2021-08-05 15:58:34+08:00,manager.py,nova\compute,e19fa1a1997c6d18d440dcdc5a0732b7e2467fa5,11,2,13
558,2021-08-05 15:58:34+08:00,utils.py,nova\compute,e19fa1a1997c6d18d440dcdc5a0732b7e2467fa5,22,10,32
559,2021-08-05 15:58:34+08:00,manager.py,nova\conductor,e19fa1a1997c6d18d440dcdc5a0732b7e2467fa5,7,1,8
560,2021-08-05 15:58:34+08:00,neutron.py,nova\network,e19fa1a1997c6d18d440dcdc5a0732b7e2467fa5,9,1,10
561,2021-08-05 15:58:34+08:00,test_compute_mgr.py,nova\tests,e19fa1a1997c6d18d440dcdc5a0732b7e2467fa5,6,1,7
562,2021-08-05 15:58:34+08:00,test_compute_utils.py,nova\tests,e19fa1a1997c6d18d440dcdc5a0732b7e2467fa5,19,0,19
563,2021-08-05 15:58:34+08:00,test_conductor.py,nova\tests,e19fa1a1997c6d18d440dcdc5a0732b7e2467fa5,19,1,20
564,2021-08-05 15:58:34+08:00,test_neutron.py,nova\tests,e19fa1a1997c6d18d440dcdc5a0732b7e2467fa5,20,0,20
565,2021-08-05 15:58:41+08:00,cyborg.py,nova\accelerator,1f53176d2f4303b909ecad18cb0f027bfcd0b7ae,33,10,43
566,2021-08-05 15:58:41+08:00,attach_interfaces.py,nova\api,1f53176d2f4303b909ecad18cb0f027bfcd0b7ae,5,2,7
567,2021-08-05 15:58:41+08:00,evacuate.py,nova\api,1f53176d2f4303b909ecad18cb0f027bfcd0b7ae,4,1,5
568,2021-08-05 15:58:41+08:00,migrate_server.py,nova\api,1f53176d2f4303b909ecad18cb0f027bfcd0b7ae,4,2,6
569,2021-08-05 15:58:41+08:00,servers.py,nova\api,1f53176d2f4303b909ecad18cb0f027bfcd0b7ae,4,2,6
570,2021-08-05 15:58:41+08:00,shelve.py,nova\api,1f53176d2f4303b909ecad18cb0f027bfcd0b7ae,7,2,9
571,2021-08-05 15:58:41+08:00,suspend_server.py,nova\api,1f53176d2f4303b909ecad18cb0f027bfcd0b7ae,3,1,4
572,2021-08-05 15:58:41+08:00,api.py,nova\compute,1f53176d2f4303b909ecad18cb0f027bfcd0b7ae,49,0,49
573,2021-08-05 15:58:41+08:00,exception.py,nova,1f53176d2f4303b909ecad18cb0f027bfcd0b7ae,4,0,4
574,2021-08-05 15:58:41+08:00,neutron.py,nova\network,1f53176d2f4303b909ecad18cb0f027bfcd0b7ae,11,3,14
575,2021-08-05 15:58:41+08:00,service.py,nova\objects,1f53176d2f4303b909ecad18cb0f027bfcd0b7ae,4,1,5
576,2021-08-05 15:58:41+08:00,test_cyborg.py,nova\tests,1f53176d2f4303b909ecad18cb0f027bfcd0b7ae,23,6,29
577,2021-08-05 15:58:41+08:00,admin_only_action_common.py,nova\tests,1f53176d2f4303b909ecad18cb0f027bfcd0b7ae,2,1,3
578,2021-08-05 15:58:41+08:00,test_api.py,nova\tests,1f53176d2f4303b909ecad18cb0f027bfcd0b7ae,92,1,93
579,2021-08-05 15:58:41+08:00,test_compute.py,nova\tests,1f53176d2f4303b909ecad18cb0f027bfcd0b7ae,5,3,8
580,2021-08-05 15:58:41+08:00,test_conductor.py,nova\tests,1f53176d2f4303b909ecad18cb0f027bfcd0b7ae,4,2,6
581,2021-08-05 15:58:41+08:00,test_neutron.py,nova\tests,1f53176d2f4303b909ecad18cb0f027bfcd0b7ae,43,4,47
582,2021-08-05 15:58:41+08:00,test_servers.py,nova\tests,1f53176d2f4303b909ecad18cb0f027bfcd0b7ae,1,1,2
583,2021-08-05 15:58:41+08:00,smartnic-support-0339efe4b68075fe.yaml,releasenotes\notes,1f53176d2f4303b909ecad18cb0f027bfcd0b7ae,9,0,9
584,2021-08-05 15:58:43+08:00,cyborg.py,nova\tests,c3245098e366e68f6d353d9f6ba0b40af9adb95b,219,70,289
585,2021-08-05 15:58:43+08:00,neutron.py,nova\tests,c3245098e366e68f6d353d9f6ba0b40af9adb95b,84,0,84
586,2021-08-05 15:58:43+08:00,test_servers.py,nova\tests,c3245098e366e68f6d353d9f6ba0b40af9adb95b,459,53,512
587,2021-08-05 15:58:43+08:00,test_compute_mgr.py,nova\tests,c3245098e366e68f6d353d9f6ba0b40af9adb95b,4,4,8
588,2021-08-05 15:58:43+08:00,test_conductor.py,nova\tests,c3245098e366e68f6d353d9f6ba0b40af9adb95b,1,1,2
589,2021-08-05 10:13:47+01:00,integrated_helpers.py,nova\tests,ede7866de4865cfd23a996a83084cc75567094c9,21,0,21
590,2021-08-05 10:13:47+01:00,test_bug_1938326.py,nova\tests,ede7866de4865cfd23a996a83084cc75567094c9,143,0,143
591,2021-08-05 11:31:21+02:00,devices.py,nova\conf,9cf07d5aaacf8c61a45b6342d7e7471bab422c12,1,1,2
592,2021-08-05 11:31:21+02:00,exception.py,nova,9cf07d5aaacf8c61a45b6342d7e7471bab422c12,2,2,4
593,2021-08-05 11:31:21+02:00,test_driver.py,nova\tests,9cf07d5aaacf8c61a45b6342d7e7471bab422c12,6,5,11
594,2021-08-05 11:31:21+02:00,driver.py,nova\virt,9cf07d5aaacf8c61a45b6342d7e7471bab422c12,14,15,29
595,2021-08-05 13:01:47+01:00,.zuul.yaml,,4e18f07670714af605c24448636e994f022c6589,6,0,6
596,2021-08-06 10:07:05+01:00,test_cross_cell_migrate.py,nova\tests,d4dbcd5fa05ac2f988b65d611f71805f90411581,1,1,2
597,2021-08-06 15:58:39+02:00,orphaned-allocations.rst,doc\source,59c2262ca58460921b6ca7ee2bb74841f2f7dc0b,7,2,9
598,2021-08-06 15:58:39+02:00,nova-manage.rst,doc\source,59c2262ca58460921b6ca7ee2bb74841f2f7dc0b,9,0,9
599,2021-08-06 15:58:39+02:00,manage.py,nova\cmd,59c2262ca58460921b6ca7ee2bb74841f2f7dc0b,23,1,24
600,2021-08-06 15:58:39+02:00,exception.py,nova,59c2262ca58460921b6ca7ee2bb74841f2f7dc0b,18,0,18
601,2021-08-06 15:58:39+02:00,test_nova_manage.py,nova\tests,59c2262ca58460921b6ca7ee2bb74841f2f7dc0b,44,0,44
602,2021-08-06 15:58:39+02:00,test_manage.py,nova\tests,59c2262ca58460921b6ca7ee2bb74841f2f7dc0b,9,6,15
603,2021-08-09 15:34:39+01:00,database.py,nova\conf,84b61790763f91e12eebb96d955e2f83abc00d56,27,90,117
604,2021-08-09 15:34:40+01:00,nova-config-generator.conf,etc\nova,100b9dc62c0ec9f7b38739837c06646122c818d5,0,1,1
605,2021-08-09 15:34:40+01:00,common.py,nova\cmd,100b9dc62c0ec9f7b38739837c06646122c818d5,1,19,20
606,2021-08-09 15:34:40+01:00,compute.py,nova\cmd,100b9dc62c0ec9f7b38739837c06646122c818d5,3,2,5
607,2021-08-09 15:34:40+01:00,manage.py,nova\cmd,100b9dc62c0ec9f7b38739837c06646122c818d5,6,8,14
608,2021-08-09 15:34:40+01:00,policy.py,nova\cmd,100b9dc62c0ec9f7b38739837c06646122c818d5,1,1,2
609,2021-08-09 15:34:40+01:00,status.py,nova\cmd,100b9dc62c0ec9f7b38739837c06646122c818d5,1,1,2
610,2021-08-09 15:34:40+01:00,api.py,nova\compute,100b9dc62c0ec9f7b38739837c06646122c818d5,4,5,9
611,2021-08-09 15:34:40+01:00,flavors.py,nova\compute,100b9dc62c0ec9f7b38739837c06646122c818d5,2,1,3
612,2021-08-09 15:34:40+01:00,instance_list.py,nova\compute,100b9dc62c0ec9f7b38739837c06646122c818d5,1,1,2
613,2021-08-09 15:34:40+01:00,migration_list.py,nova\compute,100b9dc62c0ec9f7b38739837c06646122c818d5,1,1,2
614,2021-08-09 15:34:40+01:00,database.py,nova\conf,100b9dc62c0ec9f7b38739837c06646122c818d5,2,6,8
615,2021-08-09 15:34:40+01:00,config.py,nova,100b9dc62c0ec9f7b38739837c06646122c818d5,2,2,4
616,2021-08-09 15:34:40+01:00,context.py,nova,100b9dc62c0ec9f7b38739837c06646122c818d5,1,1,2
617,2021-08-09 15:34:40+01:00,__init__.py,nova\db,100b9dc62c0ec9f7b38739837c06646122c818d5,0,13,13
618,2021-08-09 15:34:40+01:00,api.py,nova\db,100b9dc62c0ec9f7b38739837c06646122c818d5,0,1463,1463
619,2021-08-09 15:34:40+01:00,__init__.py,nova\db,100b9dc62c0ec9f7b38739837c06646122c818d5,0,0,0
620,2021-08-09 15:34:40+01:00,api.py,nova\db,100b9dc62c0ec9f7b38739837c06646122c818d5,18,3,21
621,2021-08-09 15:34:40+01:00,models.py,nova\db,100b9dc62c0ec9f7b38739837c06646122c818d5,0,0,0
622,2021-08-09 15:34:40+01:00,migration.py,nova\db,100b9dc62c0ec9f7b38739837c06646122c818d5,1,1,2
623,2021-08-09 15:34:40+01:00,checks.py,nova\hacking,100b9dc62c0ec9f7b38739837c06646122c818d5,2,2,4
624,2021-08-09 15:34:40+01:00,manager.py,nova,100b9dc62c0ec9f7b38739837c06646122c818d5,1,1,2
625,2021-08-09 15:34:40+01:00,aggregate.py,nova\objects,100b9dc62c0ec9f7b38739837c06646122c818d5,1,1,2
626,2021-08-09 15:34:40+01:00,bandwidth_usage.py,nova\objects,100b9dc62c0ec9f7b38739837c06646122c818d5,1,1,2
627,2021-08-09 15:34:40+01:00,block_device.py,nova\objects,100b9dc62c0ec9f7b38739837c06646122c818d5,4,5,9
628,2021-08-09 15:34:40+01:00,build_request.py,nova\objects,100b9dc62c0ec9f7b38739837c06646122c818d5,1,1,2
629,2021-08-09 15:34:40+01:00,cell_mapping.py,nova\objects,100b9dc62c0ec9f7b38739837c06646122c818d5,1,1,2
